BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
74901.14713,1081.99641,R,50.0,14,0.790876004838566,0.115948197494582,2,49.0,27.39392857142857,1.0,620.3323571428572,0.030859032874038,0.642857142852551,0.5,0.61587826418953,R,"primary, tertiary"
83883.08723,1132.92064,R,18.0,23,1.030293386353706,0.206058677270741,0,0.0,18.0,0.0,751.5146956521739,0.139612968383271,0.478260869563138,0.0,0.413391633244706,R,"secondary, tertiary"
57146.10903,1151.19821,B,18.0,15,1.109917876765721,0.270091127147384,0,0.0,14.45,0.0,1028.9771333333333,0.138121184558725,0.799999999994667,0.0,0.304339728033204,"B, R","trunk, secondary, tertiary"
66783.00523,1036.04274,R,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319820857634658,"A, R","secondary, tertiary"
122294.9692,1435.69427,R,9.0,2,0.01326826451337,0.006634132256685,0,0.0,9.0,0.0,405.66049999999996,0.018046232852084,0.99999999995,0.0,0.336381860444449,"B, R","secondary, tertiary"
81848.42407,1117.9995,R,57.6,14,1.045690799456342,0.162910210569189,3,57.4,27.1645,0.28284271247462,952.4245714285714,0.064363384759736,0.499999999996429,0.0,0.541725914774355,"A, R","secondary, tertiary"
140413.9489,1459.96164,R,33.0,41,1.008985347323994,0.203051137179434,0,0.0,18.998170731707315,0.0,695.3954146341463,0.092440673802582,0.341463414633313,0.0,0.404122973821134,R,"secondary, tertiary"
61717.86025,969.18729,R,22.5,16,0.902376488335887,0.200755874390509,0,0.0,15.78125,0.0,774.3889375,0.088957663853463,0.812499999994922,0.0,0.670900803890031,R,"secondary, tertiary"
133851.1035,1439.87618,R,39.0,69,1.270268847652795,0.302134819531017,0,0.0,15.414333333333332,0.0,586.1025942028986,0.368481422556083,0.376811594202352,0.0,0.472267067233106,"A, R","trunk, secondary, tertiary"
69071.0522,1061.40474,A,18.0,6,0.926421054289368,0.222043830396433,0,0.0,14.751333333333333,0.0,2556.1335,0.068316818385422,0.666666666655556,0.0,0.467627159095666,R,"trunk, secondary, tertiary"
91593.12916,1181.26793,R,34.0,31,0.898799743550546,0.171893657792792,0,0.0,18.724064516129033,0.0,507.87993548387095,0.087573904163714,0.419354838708325,0.0,0.504460402572323,"A, R","secondary, tertiary"
204791.2529,1835.92103,R,27.0,27,0.604746029169882,0.127354379792458,0,0.0,17.944444444444443,0.0,965.9652962962963,0.013762058921328,0.185185185184499,0.0,0.79342251927047,R,"trunk, primary, secondary, tertiary"
84996.28647,1142.8128,A,18.0,6,1.030558811894879,0.212309463736034,0,0.0,17.0,0.0,3007.586,0.079597179083734,0.499999999991667,0.0,0.626127091889524,R,"secondary, tertiary"
129531.2866,1439.32916,R,29.2,39,1.246238119277663,0.283222323833538,0,0.0,16.316564102564104,0.0,940.6705641025642,0.174289735890608,0.333333333332479,0.0,0.501635917534068,"B, R","trunk, secondary, tertiary"
54687.65515,913.01906,R,18.0,15,1.064958624396241,0.21312617935494,0,0.0,17.4,0.0,777.0247333333333,0.114566774439407,0.599999999996,0.0,0.745697242296918,"A, R","secondary, tertiary"
87274.43217,1180.28088,R,19.5,21,0.567529031910744,0.167047973129196,0,0.0,11.966666666666667,0.0,694.2389047619048,0.053232398509582,0.380952380950567,0.0,0.893505623120839,R,"secondary, tertiary"
114348.2564,1349.46524,R,30.0,24,0.975253751223792,0.199487676665615,0,0.0,19.012125,0.0,950.4611666666666,0.073405958516166,0.208333333332465,0.0,0.550449086822962,R,"trunk, secondary, tertiary"
