BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
2628.160286,205.247318,R,18.0,5,2.129371020409674,0.442996949692132,0,0.0,16.8,0.0,232.85339800000003,0.278153858707462,0.99999999998,0.0,0.115582362834821,"A, R, U","tertiary, residential"
24077.06128,626.341242,R,18.0,10,1.519569865463249,0.326674473206308,0,0.0,16.2,0.0,786.5361310000001,0.174374100183775,0.699999999993,0.0,0.017632452418578,"A, G, R","secondary, tertiary"
15037.75211,497.49645,R,36.0,5,2.139040702673214,0.283259088781455,0,0.0,32.4,0.0,851.915992,0.08992989459618,0.99999999998,0.0,0.055736197394818,"G, R",residential
29649.20376,811.755235,R,66.0,9,2.067528750053691,0.184151834032254,6,66.0,52.44444444444444,0.0,606.6616944444445,0.07435279080824,0.555555555549383,0.5,0.0,"G, R","primary, secondary, residential"
5996.879878,335.596584,R,18.0,7,2.198422607790644,0.439684521558129,0,0.0,18.0,0.0,376.6764657142857,0.141729506517309,0.571428571420408,0.0,0.002390109001938,"G, R","primary, secondary, residential"
6120.860755,306.485914,R,18.0,5,2.496682241548558,0.499336448309712,0,0.0,18.0,0.0,611.273774,0.285404621065084,0.99999999998,0.0,0.127766644952007,"A, G, R, U","secondary, tertiary, residential"
25929.09882,1020.416738,R,36.0,52,2.485608207111611,0.486338426859372,0,0.0,18.23076923076923,0.0,242.50609865384615,0.204063258734404,0.519230769229771,0.0,0.047365441315206,"A, B, G, R","primary, secondary, tertiary, residential"
8303.849822,423.398715,R,18.0,10,3.121335302973643,0.624267060594729,0,0.0,18.0,0.0,518.381992,0.318304655963886,0.699999999993,0.0,0.057798136010876,"A, R","secondary, tertiary, residential"
37105.02313,781.387081,R,66.0,15,3.347656593416063,0.354037101768544,3,66.0,27.6,0.0,875.7703233333334,0.237945760965843,0.666666666662222,0.666666666666667,0.052163230610508,"A, B, G, U","secondary, tertiary"
12550.12956,451.291505,R,18.0,4,1.807891650960773,0.364838796931113,0,0.0,15.0,0.0,1144.6935425000001,0.322287428974058,0.74999999998125,0.0,0.073860460783142,"A, R","tertiary, residential"
13872.05235,496.373945,R,18.0,13,2.181885382662934,0.436377076532587,0,0.0,18.0,0.0,465.64966538461533,0.122129966838093,0.307692307689941,0.0,0.04348266908184,"G, R","primary, secondary, tertiary, residential"
18780.85856,534.723974,R,100.0,8,2.892533069052622,0.424372528259965,1,100.0,25.25,0.0,996.26005375,0.220688819046177,0.624999999992187,1.0,0.164914325250478,"A, R","secondary, tertiary, residential"
10191.95446,394.817885,R,18.0,5,2.763080997910973,0.552616199582195,0,0.0,18.0,0.0,1126.4478279999998,0.317616729361938,0.599999999988,0.0,0.141840420334752,"A, R","tertiary, residential"
14788.51403,492.240806,R,18.0,15,2.465992263727121,0.496310423421223,0,0.0,17.2,0.0,489.31291066666665,0.129422147081806,0.666666666662222,0.0,0.190986049750201,"B, R","secondary, tertiary, residential"
34481.03489,742.208154,R,154.0,40,2.116212070571064,0.376849804579633,7,130.14285714285714,37.625,25.8314789766759,324.8542815,0.04735832120846,0.174999999999563,0.428571428571429,0.099460886821625,"G, R, S","primary, tertiary, residential"
8265.279773,347.388378,R,18.0,6,3.655736990138543,0.731147398027709,0,0.0,18.0,0.0,1007.1896333333334,0.389536178537521,0.999999999983333,0.0,0.171247008638615,"A, B, R, S",tertiary
23761.98609,612.640728,R,66.0,7,2.997825507522633,0.302663759786756,1,66.0,24.857142857142858,0.0,1027.41315,0.022198069277183,0.571428571420408,1.0,0.156286268803343,"B, G, R, S","primary, tertiary, residential"
21812.42749,609.862369,R,153.0,12,1.544759144549482,0.149521389194083,3,95.0,37.25,41.012193308819754,271.78537166666666,0.020616178819195,0.416666666663194,0.666666666666667,0.235280552579535,"A, B, G, R, U","secondary, tertiary, residential"
14830.88367,518.47309,R,66.0,4,14.05338286629552,0.826669580370325,4,66.0,66.0,0.0,3065.0600950000003,0.322956143502672,0.4999999999875,0.5,0.642478379001784,A,primary
54119.88556,982.971867,R,66.0,28,1.826030038634102,0.336244056536767,1,66.0,19.428571428571427,0.0,649.9103521428572,0.004166028023051,0.249999999999107,1.0,0.199865683610826,"A, B, G, R, U","primary, secondary, tertiary, residential"
12253.32429,505.949783,R,148.0,18,2.364311182365679,0.302804684034034,2,145.0,32.111111111111114,3.0,206.13133277777777,0.107855199561629,0.388888888886728,1.0,0.225157244659224,"G, R","primary, tertiary, residential"
13888.48296,517.736738,R,18.0,12,1.69778718222224,0.339557436444448,0,0.0,18.0,0.0,392.9948058333334,0.08395542196618,0.583333333328472,0.0,0.243378849366867,"B, G, R","primary, tertiary, residential"
3197.580767,238.74517,B,60.0,3,4.200888258595159,0.754878514691792,1,60.0,32.0,0.0,804.5950066666666,0.423844686664282,0.999999999966667,1.0,0.451428756913508,"B, G, R","primary, tertiary"
2514.654802,226.14767,B,18.0,3,2.549990732286602,0.511082610216653,0,0.0,16.0,0.0,428.39878,0.343004178671241,0.999999999966667,0.0,0.502669024497938,"G, R, U",primary
0.4246903,3.146643,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431985961505921,"B, E, U","secondary, tertiary"
34021.2334,745.229521,B,36.0,16,1.794804531689906,0.362859497621859,0,0.0,18.4375,0.0,771.55797875,0.157014947097712,0.312499999998047,0.0,0.345212586149306,"A, B, G, R","primary, tertiary, residential"
156038.1334,1753.076088,B,100.0,28,1.222546300915953,0.170925603305121,2,100.0,19.5,0.0,952.5325746428572,0.117005572778461,0.321428571427423,0.5,0.290686472992418,"B, E, G, U","secondary, tertiary"
69851.76639,1631.604957,B,66.0,7,0.398680516746199,0.083990394849054,1,66.0,22.285714285714285,0.0,838.1253485714286,0.058733630440714,0.71428571427551,0.0,0.429170775640989,"E, G","primary, secondary, tertiary"
10303.50365,439.058445,B,69.0,3,3.06249378287938,0.180146693110552,3,67.0,67.0,1.414213562373095,618.7140366666666,0.15743474158889,0.999999999966667,1.0,0.25817643776434,"A, G, R","tertiary, residential"
1219.232225,136.325994,B,36.0,4,8.541670279425235,1.381664399495346,0,0.0,21.0,0.0,421.14243999999997,0.70767654647916,0.999999999975,0.0,0.09972373875733,"A, B, R","tertiary, residential"
1218.381808,154.623454,B,43.0,2,4.298635473388486,0.537330954632901,0,0.0,30.5,0.0,327.33713,0.485545884567071,0.99999999995,0.0,0.122097110523534,"A, B, R","tertiary, residential"
1724.588991,173.43576,B,36.0,1,4.423308324365848,0.491478702707316,0,0.0,36.0,0.0,847.59876,0.383051317394083,0.9999999999,0.0,0.056944548338257,"A, G, R, S","primary, tertiary, residential"
1257.450108,174.860819,B,18.0,4,2.948722837121105,0.589744567424221,0,0.0,18.0,0.0,185.3935925,0.517734615246547,0.999999999975,0.0,0.141954205130244,"B, R","tertiary, residential"
33032.20478,718.779243,B,18.0,1,0.068510084781571,0.013702016956314,0,0.0,18.0,0.0,452.60783,0.009235153281439,0.9999999999,0.0,0.313197639841062,"A, E, G","primary, secondary, tertiary"
2138.994108,188.537705,B,18.0,2,1.23918536759242,0.247837073518484,0,0.0,18.0,0.0,265.06102,0.015734503219099,0.99999999995,0.0,0.14950160752915,"A, G, R","tertiary, residential"
79419.3369,1123.806271,B,100.0,16,3.062228191809544,0.314897497085499,4,91.5,32.5,14.722431864335457,1563.059400625,0.117006927655051,0.374999999997656,0.75,0.161780687416357,"E, G","secondary, tertiary"
27047.41544,645.869719,B,18.0,1,1.480730254572523,0.296146050914505,0,0.0,18.0,0.0,8009.98527,0.106604691561295,0.9999999999,0.0,0.313596272215389,"A, E, G","primary, secondary, tertiary"
1497.312263,155.730627,B,18.0,1,3.986149280606005,0.797229856121201,0,0.0,18.0,0.0,1193.70204,0.69836462789054,0.9999999999,0.0,0.014581669831629,"G, R",residential
34539.67161,808.760827,B,12.0,1,0.040190126173582,0.013396708724527,0,0.0,12.0,0.0,462.71792,0.014054755159106,0.9999999999,0.0,0.162785289058144,"E, G, S","secondary, tertiary"
78168.30788,1116.527628,B,66.0,4,1.167514454708445,0.113871361059326,1,66.0,27.0,0.0,2225.2829025,0.050403599940193,0.4999999999875,0.0,0.510250551868988,"A, B, G","primary, secondary, tertiary"
25380.27598,641.419716,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086146093649606,"A, B, G, R","tertiary, residential"
15305.81805,527.764762,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066085339160651,"A, B, G","tertiary, residential"
61249.1047,1419.584662,B,18.0,1,0.022447353422294,0.004489470684459,0,0.0,18.0,0.0,274.97606,0.004772614619711,0.9999999999,0.0,0.373970860565972,"E, S","primary, secondary, tertiary"
20916.84895,572.352918,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055016984156124,"A, B, G","tertiary, residential"
24971.98393,619.473281,B,35.0,9,2.513471849731404,0.470837981994489,0,0.0,25.555555555555557,0.0,1306.4176133333333,0.186119002075199,0.777777777769136,0.0,0.058692252652605,"B, G","primary, tertiary, residential"
92057.85189,1237.909448,B,66.0,14,0.895347739142211,0.196708180217347,1,66.0,15.857142857142858,0.0,1293.4666085714287,0.053187692584876,0.357142857140306,0.0,0.240912995578567,E,"secondary, tertiary"
22395.90011,576.418068,B,18.0,4,1.433048504072829,0.289902377582983,0,0.0,12.0,0.0,1623.1561724999997,0.141912275866364,0.999999999975,0.0,0.197228800710083,"A, B, R, S","secondary, residential"
16234.58322,493.518304,B,18.0,7,2.111745699622587,0.422349139924517,0,0.0,18.0,0.0,979.52318,0.228786328841894,0.571428571420408,0.0,0.151721593988789,"A, B, G, R","secondary, tertiary, residential"
6227.06003,300.213672,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220283876689229,"A, G, R","secondary, tertiary"
14286.38101,464.705604,B,18.0,7,1.532776763735493,0.306555352747099,0,0.0,18.0,0.0,625.6523671428571,0.072617654619203,0.571428571420408,0.0,0.126593379546886,"B, G, R","secondary, tertiary, residential"
16163.17731,487.117629,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111610598184387,"B, R","secondary, residential"
21389.35143,566.771609,B,6.0,1,0.008611104483592,0.004305552241796,0,0.0,6.0,0.0,92.09297,0.001273203814237,0.9999999999,0.0,0.110353868688604,"A, B, G, R","primary, secondary, residential"
12312.95511,467.446229,B,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227050757108214,"A, G, R, S, U","tertiary, residential"
3549.315243,245.761328,B,6.0,4,0.325773739675679,0.162886869837839,0,0.0,6.0,0.0,144.5342125,0.058915761600551,0.74999999998125,0.0,0.183919816630745,"A, G, R, U","primary, residential"
92704.8516,1888.231574,B,66.0,32,1.619025579563087,0.259365139310573,2,66.0,16.5625,0.0,751.3877109375001,0.141932612416826,0.468749999998535,0.5,0.449511920942234,"G, U","primary, secondary"
2962.903416,219.663898,B,66.0,1,6.01070542962309,0.353570907624888,1,66.0,66.0,0.0,1047.59645,0.130125682895977,0.9999999999,1.0,0.260978823913871,"G, R, U","primary, tertiary, residential"
2812.569636,210.13909,B,18.0,3,1.481976338167365,0.296395267633473,0,0.0,18.0,0.0,277.87744333333336,0.093256241387138,0.333333333322222,0.0,0.311236833103327,"G, R","primary, tertiary"
972.5655922,140.485123,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486488977924537,"B, E, U","primary, secondary"
4411.338317,343.23889,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323971606851668,"A, G, R","primary, secondary, residential"
5381.75851,317.93958,G,16.0,1,0.106414473807373,0.026603618451843,0,0.0,16.0,0.0,143.17425,8.19985016e-06,0.9999999999,0.0,0.458162043210242,"B, G, R, S, U",residential
3403.934537,441.972881,G,12.0,5,0.488210387695831,0.16273679589861,0,0.0,12.0,0.0,110.78908000000001,0.071199788432287,0.99999999998,0.0,0.441896615416878,"B, G, R, S, U",residential
5881.170228,316.856388,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578557526163852,G,residential
1690.265003,165.997063,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276593546941455,"A, B, G, R","tertiary, residential"
6936.134712,1041.365688,G,66.0,1,1.988952154595927,0.116997185564466,1,66.0,66.0,0.0,811.50824,0.000414809843136,0.9999999999,1.0,0.522449628692855,"B, R","primary, residential"
4081.683395,253.741985,G,36.0,1,1.368213626476044,0.152023736275116,0,0.0,36.0,0.0,620.51276,3.0316149152e-05,0.9999999999,0.0,0.306381759073574,"A, B, G, R","tertiary, residential"
1319.104142,554.320822,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241758679572999,"G, R","primary, residential"
1325.045028,539.550582,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236145283768812,"G, R","primary, residential"
0.4246863,3.146608,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163847211128617,"G, R","primary, residential"
258.6443877,359.250771,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191961702590618,"G, R",residential
87.4901074,214.512249,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241090452860006,"A, G, R","tertiary, residential"
62.0065085,196.031086,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202048402312998,"G, R",residential
174119.8891,2709.62485,G,18.0,19,0.134133974703985,0.045293118728503,0,0.0,10.0,0.0,415.0754110526316,0.039015227908333,0.526315789470914,0.0,0.793149192284506,"E, G",primary
912.6388115,397.813902,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113915642949515,"B, G, R","primary, tertiary, residential"
864.6479022,388.506902,G,18.0,1,9.784409675284353,1.956881935056871,0,0.0,18.0,0.0,1692.01386,0.361263983275602,0.9999999999,0.0,0.108551427255232,"G, R","primary, tertiary, residential"
11300.41527,787.911804,G,18.0,4,0.115384284457362,0.033226007277518,0,0.0,12.0,0.0,93.86692,0.018470104550468,0.74999999998125,0.0,0.196528126593127,"A, G, R","secondary, tertiary, residential"
14130.72355,631.649176,G,66.0,2,2.105895331877751,0.123876195992809,2,66.0,66.0,1.0,875.23014,0.007144324659992,0.99999999995,1.0,0.304951659621374,"A, B, G, R","primary, tertiary, residential"
2834.239807,309.509522,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203121546897828,"B, G, R",tertiary
962.295251,432.693165,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034185060794237,"G, R","primary, tertiary, residential"
5416.097067,425.123882,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307333295547019,"B, E","primary, secondary"
4127.300227,525.046956,G,18.0,6,2.516992714036454,0.503398542807291,0,0.0,18.0,0.0,346.2794866666666,0.078199864060825,0.999999999983333,0.0,0.219703850848854,"G, R","primary, tertiary, residential"
336.3276746,82.859844,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041072813909007,R,"tertiary, residential"
3762.874341,307.231095,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191324052341098,"B, E, G","secondary, tertiary"
2220.093619,265.600507,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136328631520153,"B, G","secondary, tertiary"
12402.28778,1070.707972,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079860066322023,"G, R","secondary, tertiary, residential"
1.6986001,8.425203,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07070735366291,"G, R",secondary
1.6985975,8.425203,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068974107827284,"G, R",secondary
1.2739458,6.612575,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067898474604694,"G, R",secondary
1.6986121,8.425202,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06674383916471,"G, R",secondary
1.6985922,8.425201,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065515017634726,"G, R",secondary
1.2739429,6.612574,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064510894820403,"G, R",secondary
1.2739499,6.612574,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063338564963619,"G, R",secondary
1.2739551,6.612573,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062470357334272,"G, R",secondary
1.6986055,8.425199,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061176153992428,"G, R",secondary
1.2739577,6.612572,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060267882172571,"G, R",secondary
1.2739445,6.612572,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059209182618897,"G, R",secondary
1.2739396,6.612571,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058430696509604,"G, R",secondary
1.6985983,8.425197,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057265497566404,"G, R",secondary
1.6986009,8.425197,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05629287691675,"G, R",secondary
1404.312919,330.319062,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014399091950525,"G, R","secondary, tertiary"
1476.094617,352.103403,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034231413743345,"G, R","secondary, tertiary"
2516.911232,440.91518,G,18.0,1,2.37136301197928,0.474272602395856,0,0.0,18.0,0.0,1193.70204,0.009302883059208,0.9999999999,0.0,0.00939125402557,"B, G, R","primary, tertiary, residential"
3711.007868,997.58923,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000958789173832,"G, R","primary, secondary, tertiary, residential"
4618.485832,802.859627,G,18.0,4,1.76585634267677,0.353171268535354,0,0.0,18.0,0.0,407.779125,0.075931627173928,0.999999999975,0.0,0.173943342821873,"B, G, R, U","primary, secondary, tertiary, residential"
2575.447267,614.148623,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05137843980898,"G, R","secondary, tertiary, residential"
2814.13154,365.995765,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089446496696295,"A, G, R","secondary, tertiary"
106865.6505,2593.236058,G,12.0,5,0.07197291921224,0.025083620110468,0,0.0,8.4,0.0,536.1154760000001,1.309559822e-06,0.199999999996,0.0,0.545503352019641,"A, E, G","primary, tertiary"
655.6285312,483.372533,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066047343653339,"A, B, G, R",tertiary
5143.254605,1683.953558,G,18.0,1,0.485850534712154,0.097170106942431,0,0.0,18.0,0.0,499.7706,0.048545892505131,0.9999999999,0.0,0.009609417936281,"A, B, G, R, U","primary, secondary, tertiary, residential"
1.2739033,6.612448,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039854805017237,"B, G","primary, tertiary"
0.424627,3.146403,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057417882156979,"G, R","primary, tertiary, residential"
614.0121159,285.878041,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074680946594271,"G, R, S","primary, tertiary, residential"
715.4968187,299.407048,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068330211847146,"B, G","primary, tertiary, residential"
1267.490927,160.86472,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419058819372702,"B, G",secondary
521.856373,251.065226,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119191537214091,"B, G","primary, secondary, residential"
3066.574094,223.216002,G,12.0,4,1.959722425020917,0.653240808340306,0,0.0,12.0,0.0,500.802835,0.330025195775996,0.999999999975,0.0,0.444402998365246,"B, G",residential
0.4246172,3.146335,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157336788448364,"A, B, G","primary, secondary"
0.424621,3.146335,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157689942633091,"A, B, G","primary, secondary"
5.0953682,14.0061,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159379885529526,"A, B, G","primary, secondary"
0.8492272,4.819054,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161677405597746,"A, B, G","primary, secondary"
0.8492385,4.819053,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163248677544191,"A, B, G","primary, secondary"
0.8492225,4.819052,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164850324906282,"A, B, G","primary, secondary"
0.8492271,4.819051,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166481683540848,"A, B, G","primary, secondary"
1.2738351,6.588341,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167852635134289,"A, B, G",primary
1.2738378,6.58834,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169541727043763,"A, B, G",primary
1.2738288,6.588338,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17126016105935,"A, B, G",primary
1.2738373,6.588337,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173007911130272,"A, B, G",primary
1.2738434,6.588335,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174784962987452,"A, B, G",primary
341.8146697,223.896078,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201657773458564,"B, G, R, U","secondary, tertiary, residential"
844.9780645,129.631111,G,4.0,1,0.145525233335806,0.145525233335806,0,0.0,4.0,0.0,122.96563,0.142653415615403,0.9999999999,0.0,0.491101039705011,"B, G, U",residential
1.2738475,6.588333,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176591309552665,"A, B, G",primary
1.273838,6.588332,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178426951573156,"A, B, G, U",primary
1.273836,6.58833,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180291898432411,"A, B, G, U",primary
1.2738328,6.588329,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18218616722892,"A, B, G, U",primary
1.2738266,6.588327,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184109779404277,"A, B, G, U",primary
2388.448226,270.763769,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277433463799644,"A, B, G, U","primary, secondary, tertiary, residential"
1.2738305,6.588326,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186062755091856,"A, B, G, U",primary
1.2738368,6.588324,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188045106202066,"A, B, G, U",primary
1.273831,6.588323,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190056829933295,"A, B, G, U",primary
1.2738317,6.588321,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192097904542232,"A, B, G, U",primary
1.2738311,6.588319,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194168288777672,"A, B, G, U",primary
1.2738273,6.588318,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196267925292893,"A, B, G, U",primary
1.2738231,6.588316,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198396747613472,"B, G, U",primary
1.2738218,6.588315,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200554693065839,"B, G, U",primary
1.2738198,6.588313,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202728095929975,"B, G, U",primary
1129.458773,154.372074,G,60.0,2,39.8668083478599,2.738230747267833,1,60.0,48.0,3.0,1546.3593700000001,0.20055143551718,0.99999999995,1.0,0.525822301039081,"B, G, U",primary
360.0698308,398.045979,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228570557371997,"B, G, R, U","primary, secondary, tertiary, residential"
0.8492147,4.819014,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278559167827546,"B, G, U","primary, tertiary"
0.4246269,3.146306,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27920390296289,"B, G, U","primary, tertiary"
3463.107784,1113.716349,G,18.0,1,0.5814050776307,0.11628101552614,0,0.0,18.0,0.0,402.69369,2.008365914e-06,0.9999999999,0.0,0.334731367992966,"A, B, G, R, S, U","trunk, primary, secondary, tertiary, residential"
1679.69257,848.744077,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244669017191213,"B, G, R, U","primary, tertiary, residential"
807.1701956,372.771764,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274680016559949,"B, G, R","primary, tertiary"
24413.52309,724.639101,G,36.0,3,0.172183883272539,0.019899615397951,0,0.0,31.666666666666668,0.0,161.93990666666667,0.000755740546725,0.333333333322222,0.0,0.309515815118686,"A, B, G, R, U","primary, tertiary, residential"
4479.66342,266.79849,U,36.0,8,2.718771503150118,0.537510469927225,0,0.0,17.125,0.0,300.98324925000003,0.166608655102691,0.9999999999875,0.0,0.386883770863052,"B, G, R","secondary, tertiary"
5050.7472,296.26199,U,12.0,3,0.173964868010024,0.057988289336675,0,0.0,12.0,0.0,97.62806433333333,0.055909412671684,0.666666666644444,0.0,0.412347155580746,"B, G, U",residential
3690.85301,242.3351,U,32.0,3,2.785968195466012,0.381885907182199,0,0.0,18.666666666666668,0.0,469.8282503333333,0.098272906742591,0.999999999966667,0.0,0.356271770224983,"B, G, U",residential
379.85592,78.5573,U,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521179783242945,"A, G, U",secondary
